City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
640,Nagua,DO,19.3832,-69.8474,82.71,89,75,13.8,broken clouds
641,Manta,EC,-0.95,-80.7333,83.98,74,40,10.36,scattered clouds
642,Okakarara,NA,-20.5833,17.4333,69.91,34,23,3.18,few clouds
643,Mapiripan,CO,2.8892,-72.1256,79.65,87,100,3.76,overcast clouds
644,Beaumont,US,30.0861,-94.1019,84.24,61,75,20.71,broken clouds
645,Fiche,ET,9.8,38.7333,58.84,56,70,6.69,broken clouds
646,Cootamundra,AU,-34.65,148.0333,55.94,92,100,7.81,overcast clouds
647,Taltal,CL,-25.4,-70.4833,65.75,74,7,4.88,clear sky
648,Christchurch,NZ,-43.5333,172.6333,45.95,88,86,1.14,overcast clouds
649,Brae,GB,60.3964,-1.353,46.94,83,74,16.17,broken clouds
650,Rochegda,RU,62.8,43.25,32.31,93,100,1.01,overcast clouds
651,Sovetskiy,RU,61.3614,63.5842,32.56,97,65,3.47,broken clouds
652,Kita,ML,13.0349,-9.4895,102.33,8,16,7.94,few clouds
653,Grand Gaube,MU,-20.0064,57.6608,75.6,78,97,4.0,light rain
654,Porto Real,BR,-22.4197,-44.2903,79.21,70,49,5.5,scattered clouds
655,Port Shepstone,ZA,-30.7414,30.455,66.06,90,85,11.56,light rain
656,La Grande,US,45.3246,-118.0877,57.02,61,2,4.25,clear sky
657,Itacarambi,BR,-15.1022,-44.0919,96.1,24,25,6.55,scattered clouds
658,Masalli,KR,34.7959,126.6553,56.88,89,81,1.59,broken clouds
659,Baghdad,IQ,33.3406,44.4009,69.71,49,40,8.05,scattered clouds
660,Vero Beach,US,27.6386,-80.3973,83.03,65,100,14.97,overcast clouds
661,Bardiyah,LY,31.7561,25.0865,64.02,72,0,8.66,clear sky
662,Mulege,MX,26.8833,-111.9833,78.04,24,0,9.69,clear sky
663,Puqi,CN,29.7167,113.8833,71.04,97,100,3.42,overcast clouds
664,Shimanovsk,RU,52.0,127.7,31.77,44,100,4.76,overcast clouds
665,Arlit,NE,18.7369,7.3853,95.95,8,17,9.98,few clouds
666,Dubbo,AU,-32.25,148.6167,57.33,82,79,13.8,broken clouds
667,Belen,TR,36.4891,36.2233,66.34,64,0,10.36,clear sky
668,Lazaro Cardenas,MX,17.9583,-102.2,83.1,53,61,9.22,broken clouds
669,Dingle,PH,10.9995,122.6711,77.0,89,97,6.4,overcast clouds
670,Kalmunai,LK,7.4167,81.8167,81.81,80,24,2.89,few clouds
671,Banamba,ML,13.55,-7.45,100.78,9,12,10.07,few clouds
672,General Roca,AR,-39.0333,-67.5833,77.63,29,69,38.07,broken clouds
673,Mumford,GH,5.2618,-0.759,81.57,84,92,9.62,moderate rain
674,Oriximina,BR,-1.7656,-55.8661,84.09,70,79,5.7,broken clouds
675,Fort-Shevchenko,KZ,44.5086,50.263,56.64,71,0,12.57,clear sky
676,Marshall,US,34.3834,-86.3333,82.38,50,40,10.36,scattered clouds
677,Ust-Ilimsk,RU,58.0006,102.6619,15.04,94,42,4.36,scattered clouds
